Num,Speed X,Speed Y,Speed Z,Total Speed,Lo,La,Heading(Deg)
0,0.056805376152624376,-0.04437054834852461,0.1260874046912619,0.07208048501910837,359245.0,6920117.0,133.8530041691816
1,0.33320770025056845,-0.025219216631739982,0.08923890047178418,0.3341607104280683,359245.0,6920117.0,133.84996213420874
2,0.4212496033960633,0.0019413479367358377,0.018774890354578133,0.4212540767673971,359245.0,6920118.0,133.84482149458916
3,0.29026838580648473,0.023917604567031958,-0.058557258773888066,0.29125210318026407,359245.0,6920118.0,133.84069922968538
4,0.01999699225052609,0.03148603425870533,-0.11204202974980149,0.03729946450564627,359245.0,6920118.0,133.83919772262792
5,-0.24120554117871507,0.025191873719450086,-0.11449260046603627,0.24251751193844442,359245.0,6920118.0,133.84103726930562
6,-0.3662614284985466,0.013192206006351626,-0.06303834864958446,0.36649893356612917,359245.0,6920118.0,133.84511098981332
7,-0.3129838778750127,0.0037806504587933887,0.013938796745662785,0.3130067109944648,359245.0,6920118.0,133.8493028679686
8,-0.14068473058614472,-0.0008754757436690852,0.074931916840697,0.14068745458595047,359245.0,6920117.0,133.85202824598005
9,0.07572696443276072,-0.0053029598711873405,0.10129210010148881,0.07591241351449729,359244.0,6920117.0,133.8526039034161
10,0.24141467979461595,-0.0141203711154958,0.08156281176631808,0.24182727823960695,359245.0,6920118.0,133.8500797237103
11,0.28475856701334123,-0.024480331394443056,0.029172497073091108,0.2858089013881011,359245.0,6920117.0,133.84673128222977
12,0.2127613855554955,-0.028184508855702006,-0.03400398151129025,0.2146200683135931,359245.0,6920118.0,133.84327937681826
13,0.06396627636604535,-0.017571037733432604,-0.08224472071262312,0.0663357059144395,359245.0,6920118.0,133.8413912066398
14,-0.09793456926672661,0.005779434068244882,-0.09547305848492726,0.09810495255392798,359245.0,6920118.0,133.8414501386956
15,-0.20669877261752845,0.029406546118480037,-0.06940591658477047,0.20878009377383425,359245.0,6920118.0,133.84360693966212
16,-0.2206203572495724,0.037882153201280744,-0.018330818619887168,0.22384905531204338,359245.0,6920117.0,133.84685360386118
17,-0.1437085897578072,0.024798216236376902,0.034242190330218136,0.14583247340247588,359245.0,6920117.0,133.849347213524
18,-0.02466383723913168,-0.0011077489216404501,0.07023059589862157,0.024688701363817706,359245.0,6920118.0,133.85030742642772
19,0.0724793541849067,-0.021591561044260743,0.08371089454072944,0.0756270605761535,359245.0,6920118.0,133.8498936229342
20,0.10974537605761725,-0.022707807293045335,0.07646333510898273,0.11207003202500618,359245.0,6920118.0,133.84842031877142
21,0.09777731551366742,-0.006091862833272899,0.05145043649193326,0.09796690370650019,359245.0,6920118.0,133.84689873558466
22,0.07916222121821193,0.011854478261739132,0.011240080801755425,0.08004489941938317,359244.0,6920117.0,133.84624455170083
23,0.08322738653987471,0.013665742326338659,-0.03648878199015826,0.08434186613768753,359245.0,6920118.0,133.84508172160918
24,0.09622178271456505,-0.004747637976834085,-0.08558220822223461,0.09633883710699465,359245.0,6920118.0,133.84425666286475
25,0.06538435711263446,-0.030853976495563984,-0.11570427615779977,0.07229856167740356,359245.0,6920118.0,133.84282616072304
26,-0.0414935170829267,-0.03797180024776026,-0.10493880213758189,0.05624561826459849,359245.0,6920118.0,133.84225718331814
27,-0.19038881829146703,-0.0145253579285054,-0.04943465790901769,0.19094210681086674,359245.0,6920118.0,133.84347873451705
28,-0.28480092071731633,0.029409227399810334,0.03461817162410341,0.2863153280872068,359245.0,6920118.0,133.84647939645157
29,-0.23273197212802188,0.06531307618388382,0.10835433857600663,0.24172291734794235,359245.0,6920118.0,133.8501266334573
30,-0.027687549609254347,0.06517557182633027,0.12922393504553042,0.07081282063478377,359245.0,6920117.0,133.8529223854729
31,0.21559322024586436,0.027111639728900627,0.09615970103617144,0.21729122767560471,359245.0,6920118.0,133.85196965880354
32,0.3459807524995995,-0.03447026901994832,0.02232254805541345,0.34769365905419775,359246.0,6920118.0,133.84817557881092
33,0.26634282899976824,-0.07817054365659715,-0.04679988101564447,0.27757726213645045,359245.0,6920118.0,133.8440370856882
34,0.023898228419056977,-0.07823481949344568,-0.0797379713801405,0.08180349810821938,359244.0,6920118.0,133.8413319467512
35,-0.21465392514073756,-0.0358837369185494,-0.06324042509930905,0.21763260360884587,359245.0,6920118.0,133.84167479506908
36,-0.28258064971851127,0.022545234523931867,-0.01518562235027332,0.2834785903645548,359244.0,6920117.0,133.84515095024892
37,-0.1503986399347923,0.06181946503602376,0.021704774110844482,0.16260810911998044,359245.0,6920118.0,133.8479906009473
38,0.09507039832897135,0.06585013614312629,0.024105429988878768,0.11564869678685336,359245.0,6920117.0,133.84925326833235
39,0.23356700355179782,0.03623347756729345,-0.00249937586666249,0.23636076248985383,359245.0,6920118.0,133.84741379180497
40,0.16662874509165704,-0.0029826146783307195,-0.030983925715801774,0.16665543699843643,359246.0,6920118.0,133.84486019566287
41,-0.03784693079069257,-0.028086206648367806,-0.037841029310214935,0.04712987560104836,359245.0,6920118.0,133.84409139854012
42,-0.2379499313155975,-0.032896050142880995,-0.01171488552763833,0.2402130719342736,359245.0,6920118.0,133.84558890223394
43,-0.24649078741276753,-0.023408525867125718,0.026494067046698433,0.24759981292932767,359245.0,6920117.0,133.84855734343833
44,-0.05018558002120699,-0.012282343677725294,0.04919181787904847,0.05166670502637776,359245.0,6920118.0,133.84993002685727
45,0.18933577077405062,-0.0086591500803479,0.037540772351860596,0.18953367767950324,359245.0,6920118.0,133.8488927482849
46,0.29145647578843636,-0.008126180055114673,0.009208899879169508,0.29156973793811924,359245.0,6920118.0,133.84595664956913
47,0.1786957131480449,-0.0012566948498715647,-0.01964250026325942,0.17870013200732124,359245.0,6920118.0,133.84270126123357
48,-0.045919801286800066,0.014415219329748652,-0.027549306458212186,0.04812927070446803,359245.0,6920118.0,133.8420765983109
49,-0.23036194572341628,0.03394201317860279,-0.010978957551230906,0.23284906333523148,359245.0,6920118.0,133.84438898474036
50,-0.22610853234255046,0.04260554504071479,0.016338392415775616,0.23008759389918998,359245.0,6920117.0,133.84808471547328
51,-0.056346149858654826,0.028720790269289864,0.025443684726909055,0.0632437538227019,359245.0,6920118.0,133.84995650761476
52,0.12511890717178176,-0.004191072157482267,0.012167303884424996,0.12518908106416535,359245.0,6920118.0,133.849612502873
53,0.17774616434508062,-0.038773920641688164,-0.008279490319154093,0.18192612748397724,359245.0,6920118.0,133.8474993479371
54,0.078962802353999,-0.059838609167854884,-0.0234093638575672,0.09907463501189391,359245.0,6920118.0,133.8453163772737
55,-0.05030696296671522,-0.051999195966345724,-0.023304113683693117,0.07235127437772525,359245.0,6920118.0,133.84431330981212
56,-0.09518219534584205,-0.018933798510261113,-0.014126497103177371,0.09704709700388364,359244.0,6920117.0,133.84523291680026
57,-0.009814882214413956,0.023405677948176162,-0.00980660961587887,0.02538026148597684,359245.0,6920118.0,133.8457851631069
58,0.11495634359562246,0.05526979189198755,-0.016883627735353457,0.127552776640332,359245.0,6920118.0,133.84556024730296
59,0.12456882331207453,0.05971862289698038,-0.024147848370148495,0.13814378618695303,359245.0,6920118.0,133.8448794461952
60,-0.03120533750006871,0.03694773970892129,-0.016683560859647173,0.04836226378170684,359245.0,6920118.0,133.84474584195058
61,-0.2346416138789209,0.00016501388017786667,0.015703115545235846,0.2346416719026807,359245.0,6920118.0,133.84659765919966
62,-0.30880605420861684,-0.033846557280412526,0.06302524892568329,0.31065538552491156,359245.0,6920118.0,133.84968222955038
63,-0.15270349321326648,-0.050547528990136925,0.09168647454359302,0.16085213559832787,359245.0,6920117.0,133.85217739802397
64,0.1552149494909827,-0.044323895663183066,0.07555098413028816,0.1614196031225732,359245.0,6920118.0,133.85139702591167
65,0.3907346917731047,-0.01983317000849638,0.0225552740013768,0.391237720558242,359245.0,6920118.0,133.84770457704994
66,0.41159800864079443,0.008683732303325087,-0.03863288517784724,0.411689601427803,359245.0,6920118.0,133.84258866039042
67,0.1518626590132044,0.030092535125731956,-0.08830400381306447,0.15481546393320728,359245.0,6920118.0,133.83920658386162
68,-0.1939971190495271,0.034254988577231416,-0.10183396600744743,0.19699818893061594,359245.0,6920119.0,133.8399189049161
69,-0.3823018946695811,0.02241917651190306,-0.06995943580633934,0.38295868986539966,359245.0,6920118.0,133.84403510573824
70,-0.3007799781516951,0.003918153861377505,-0.018829404450215748,0.3008054972679449,359245.0,6920118.0,133.84875135568169
71,-0.045915569135104306,-0.009987673165596789,0.018631460364630925,0.04698928712231465,359245.0,6920118.0,133.8506735621887
72,0.16687771142642305,-0.012929309332321282,0.03690727744810829,0.16737782891031708,359245.0,6920117.0,133.84974276563835
73,0.1828402502087556,-0.0069473656731133815,0.04562380509923969,0.1829721918385313,359245.0,6920118.0,133.8469760141783
74,0.02844762547283608,-0.0001686887026153272,0.05063641805612917,0.028448125613494156,359245.0,6920118.0,133.84595377330461
75,-0.1165047521408269,-9.148038770945277e-05,0.05024614291983198,0.11650478805635778,359245.0,6920118.0,133.84629420675844
76,-0.12304252167268714,-0.006894788339195657,0.045552940469733016,0.12323554781724302,359245.0,6920117.0,133.8481363361703
77,0.05594238622506964,-0.014976381444284925,0.01446562387897643,0.05791236981612463,359245.0,6920118.0,133.84838307786498
78,0.24159107808372937,-0.013844047507518553,-0.028286692024295235,0.24198741012922356,359245.0,6920117.0,133.84648766302564
79,0.2573292851775477,-0.0014419892613659613,-0.06002095841687094,0.2573333253642396,359245.0,6920118.0,133.84324946500743
80,0.043036464930992224,0.018536440993557335,-0.0676095819873268,0.04685869138659504,359245.0,6920118.0,133.8411718868771
81,-0.23903038804746757,0.03073639836657094,-0.04007136767654629,0.24099844936154977,359245.0,6920118.0,133.84287190891183
82,-0.3696178766494995,0.025978504490922205,0.010229089114019985,0.3705296984513785,359245.0,6920118.0,133.8471092082354
83,-0.2319971452561731,0.004770744644702063,0.046265657797022186,0.23204619240892282,359245.0,6920117.0,133.8513448039918
84,0.0800545767560834,-0.020944594052707544,0.04078899324191809,0.0827490862766977,359244.0,6920117.0,133.85215777933348
85,0.3308228652986145,-0.03525362862092152,0.006948477058159597,0.3326959370586408,359244.0,6920117.0,133.84908153051433
86,0.33580206047190586,-0.029695971234104945,-0.024995676403989364,0.33711255468272655,359245.0,6920118.0,133.8444997977382
87,0.08024839031349984,-0.005766571002823184,-0.039845625697765286,0.08045531361593475,359245.0,6920118.0,133.84125356824123
88,-0.20457176033232827,0.01845297212639707,-0.023826609411941035,0.2054023303318761,359245.0,6920118.0,133.84226993384019
89,-0.3317960224740091,0.031238447800205904,0.015934082631474666,0.3332633210398938,359245.0,6920118.0,133.846200517616
90,-0.18330916977902234,0.02347621631997754,0.04652063533555406,0.1848063431210542,359245.0,6920117.0,133.8501975627677
91,0.0966470227285754,0.0024216133351728786,0.0410639417087566,0.09667735626010289,359245.0,6920117.0,133.8507169862088
92,0.2769042331419769,-0.01672165232776024,0.015124319503598826,0.2774086660299508,359245.0,6920118.0,133.84796886162798
93,0.2303271258551831,-0.02394362601080502,-0.013903563192485535,0.23156830985964952,359245.0,6920118.0,133.84446706943544
94,0.0018384805662208237,-0.014591448943974683,-0.02654957297920646,0.014706814511545032,359245.0,6920118.0,133.84272333936002
95,-0.20749745146531495,0.0025461284076300217,-0.017417662792311717,0.2075130722014131,359245.0,6920118.0,133.84392650267276
96,-0.21707803908611822,0.014529942736771773,0.0017019461623135612,0.21756377062693166,359245.0,6920117.0,133.84723461206607
97,-0.06410836303984979,0.016352092252418515,0.00912117393724543,0.06616096381311856,359245.0,6920118.0,133.84905019497657
98,0.14014255459187552,0.0055366895048791775,-0.0015840328957494876,0.14025188247652953,359244.0,6920117.0,133.84883826083097
99,0.21124224926097668,-0.007538724148616893,-0.016069255635571267,0.21137672585841974,359245.0,6920118.0,133.84607846882065
100,0.10598595759802265,-0.013357533689486445,-0.021263469332737372,0.10682437415794029,359245.0,6920118.0,133.84399658252707
101,-0.08968056505182176,-0.008397563269681996,-0.012018824682229479,0.0900728750339543,359245.0,6920118.0,133.8442367773694
102,-0.17454872383495967,0.003337694834044669,0.005255847939764635,0.17458063237145816,359245.0,6920118.0,133.84553766268522
103,-0.10550467510256567,0.013143502992534195,0.014408496034832297,0.10632021510236281,359245.0,6920117.0,133.84777880157282
104,0.058169794147033826,0.013186800797484466,0.006516225594594971,0.05964575983572368,359245.0,6920117.0,133.84825123751773
105,0.14649491557975125,0.0027456903262645938,-0.006466515819738561,0.14652064395874798,359245.0,6920118.0,133.8467639890607
106,0.06640106195845874,-0.011619908218563069,-0.0072605367761013895,0.06741011271477675,359245.0,6920117.0,133.84551886461526
107,-0.1110447486735211,-0.01989272559512756,0.012171591608520771,0.11281248485681232,359245.0,6920118.0,133.84541702057933
108,-0.21012592787883477,-0.01517984949714446,0.042942562071672796,0.21067352324793268,359245.0,6920117.0,133.84743390410392
109,-0.1093687406682875,0.001150220896306564,0.05738264370073409,0.10937478888426447,359245.0,6920118.0,133.8492005022685
110,0.13863102351933776,0.019383339367777808,0.03370512654150559,0.13997955038885368,359245.0,6920118.0,133.84909996902454
111,0.335743263913173,0.027082494207206764,-0.01803999136377854,0.3368337880254205,359245.0,6920118.0,133.8462762073548
112,0.2987748887426278,0.0173343249662139,-0.0694343640699202,0.2992773178261325,359245.0,6920118.0,133.84267739353047
113,0.020457378996070474,-0.005625116373266792,-0.09354749463788892,0.02121665123438804,359245.0,6920118.0,133.8406878845869
114,-0.3080041107205034,-0.027811494137495174,-0.06880722467144551,0.30925719300751603,359245.0,6920119.0,133.8422138006041
115,-0.4391783316350484,-0.033837390765256714,-0.0018062686211095524,0.44047993823958115,359245.0,6920118.0,133.84675080091208
116,-0.28053818652551854,-0.018735765888777678,0.058096431600986875,0.28116312528933396,359245.0,6920117.0,133.85092728897592
117,0.08881729077074851,0.012781834075212828,0.07689610808256475,0.08973230422864421,359245.0,6920118.0,133.85182975426417
118,0.35435433949714934,0.03697359021316515,0.05475028866101184,0.35627804351897974,359245.0,6920117.0,133.84974870219858
119,0.36581946976184554,0.04056936639244668,0.015230622501292146,0.3680621658719114,359245.0,6920118.0,133.84527868990418
120,0.11467533300674404,0.017519057046229136,-0.02053490896557264,0.11600581606107803,359245.0,6920118.0,133.84274381158903
121,-0.1880014384551032,-0.018912709465439548,-0.03193674723590334,0.18895034120242302,359245.0,6920118.0,133.8431888551517
122,-0.30265514239545155,-0.045578642921100254,-0.015427602319775247,0.3060678812109173,359245.0,6920118.0,133.84599510497443
123,-0.15315699446546205,-0.04461504699065699,0.0029652889437414842,0.15952293681998242,359245.0,6920118.0,133.84849971535257
124,0.12953313265825273,-0.014023956828168593,0.0017659499631861308,0.13029007568260462,359244.0,6920117.0,133.84846198963913
125,0.27115204847177665,0.024033315012275125,-0.011249924897214214,0.272215050320367,359244.0,6920117.0,133.84585067237057
126,0.15966963555001712,0.046240092797233956,-0.02072015437889263,0.1662303783866598,359244.0,6920118.0,133.84351005262033
127,-0.09843522512710479,0.04060405813106627,-0.01542867091103517,0.1064809047789077,359245.0,6920118.0,133.84328863106163
128,-0.30752765823308437,0.012434703230610467,0.010507084280888535,0.3077789505842758,359245.0,6920118.0,133.84638047713145
129,-0.26057511176986736,-0.019729855230252724,0.03963123052315609,0.26132098281861255,359245.0,6920117.0,133.8504566414217
130,0.018542533589425148,-0.03243709134949313,0.03835597276889757,0.03736295554597256,359245.0,6920118.0,133.85125685026978
131,0.3115507529128081,-0.02264383394503966,0.00783838014179139,0.3123725577835994,359245.0,6920118.0,133.84876727642177
132,0.38469568360596895,-0.0021744863897765754,-0.029565431826128474,0.38470182918219026,359245.0,6920118.0,133.8441673275121
133,0.17067814221263689,0.011188569778823876,-0.05526554941560846,0.17104447469255682,359245.0,6920118.0,133.84083994949467
134,-0.17599377676560835,0.008224299053836148,-0.051763076992727974,0.17618583528521728,359245.0,6920118.0,133.84098152333613
135,-0.3985762557840644,-0.004957032124366378,-0.011213660210955823,0.39860707951857294,359245.0,6920118.0,133.84486003718618
136,-0.3354280587609537,-0.012993329801247455,0.039314858179437806,0.33567962288984093,359245.0,6920118.0,133.84927794344694
137,-0.04078586033756437,-0.00500101604302472,0.0603525421055906,0.041091319824725726,359245.0,6920118.0,133.85157164833663
138,0.251345277447399,0.014284285052781343,0.04617795837063454,0.25175084765414213,359245.0,6920118.0,133.8501647358162
139,0.3578851836937247,0.03197128847205022,0.01142350339229381,0.35931040618670385,359245.0,6920118.0,133.84640168882413
140,0.19198173547920305,0.02890257475883118,-0.02171399803316376,0.19414516626817296,359245.0,6920118.0,133.8433791174734
141,-0.0933924884066073,0.004011508881376358,-0.03650028064612343,0.09347860233381562,359245.0,6920118.0,133.84283452448662
142,-0.28131915948506503,-0.028024943840136984,-0.021298413878483302,0.28271163218132056,359245.0,6920118.0,133.84516352314955
143,-0.24390561054133286,-0.045615408816956915,0.009158597684901792,0.24813446430328548,359245.0,6920118.0,133.84831633083374
144,-0.0400424745384953,-0.03709532097673218,0.026210292860184836,0.05458445388141967,359244.0,6920117.0,133.8497076848286
